Seller ID,Category ID,Number of Ads Posted,Number of Buyers Who Viewed the Ads
116099,2,1,94
42515,4,1,40
6022,6,2,157
52122,10,1,68
2223,2,12,1093
60544,2,1,22
121607,10,1,11
121187,8,1,89
88770,4,1,60
94035,2,1,34
15547,3,1,82
48471,6,1,31
31411,6,1,86
20548,7,1,55
121872,7,1,95
53284,5,1,75
21346,4,2,182
80584,1,1,18
109420,4,1,94
56250,11,1,86
30457,11,2,108
82985,7,1,91
30228,7,1,44
4386,2,8,667
44894,4,1,80
5207,10,1,83
99370,1,1,16
112200,2,1,41
83800,2,1,68
115015,10,1,76
76712,6,1,93
113057,8,1,31
26132,4,1,44
49283,3,1,4
96182,11,1,28
37320,4,2,59
854,6,29,90
4213,7,8,311
32508,4,1,50
25140,10,2,195
29588,11,2,123
42251,3,1,47
52938,4,1,69
39588,11,2,98
17315,13,3,285
67968,2,1,80
24969,8,1,69
17118,9,3,167
54908,5,1,76
56865,5,1,73
41486,12,1,27
57131,4,1,5
37940,4,2,57
31694,8,1,4
66639,4,1,77
12805,4,1,30
104335,11,1,2
80877,3,1,87
75867,5,1,94
121665,1,1,1
74111,8,1,13
48540,10,1,95
116719,10,1,53
37130,7,1,63
34731,1,2,134
25396,6,2,18
38383,5,2,177
89374,1,1,79
101618,5,1,86
36917,6,2,151
9007,6,5,95
95760,2,1,97
78409,11,1,18
41795,13,1,98
91062,3,1,55
114645,6,1,41
99038,6,1,72
75926,5,1,68
2160,11,5,480
106779,5,1,62
67551,3,1,43
78006,2,1,11
109212,4,1,12
35921,5,2,95
16969,2,3,218
54768,12,1,98
97362,5,1,79
56810,6,1,71
47597,5,1,30
1131,9,6,526
24475,7,2,141
39365,5,1,11
80647,5,1,17
27688,5,2,142
2021,5,2,110
111415,7,1,53
51515,11,1,59
23852,11,2,34
92287,10,1,29
14759,6,3,20
70725,5,1,62
79019,4,1,95
65609,7,1,53
64767,5,1,10
21241,10,3,159
11363,6,4,300
102024,10,1,38
1294,9,19,774
85273,7,1,23
110933,6,1,55
104967,2,1,49
90717,6,1,68
37928,5,2,99
103324,7,1,61
52420,1,1,14
80884,11,1,82
81639,3,1,46
121972,6,1,77
79822,11,1,4
97595,5,1,38
46293,5,1,67
30525,4,2,60
89901,5,1,2
65216,11,1,71
120795,7,1,88
119667,8,1,46
24793,2,2,43
41724,3,1,63
2156,2,1,37
68747,11,1,73
84519,1,1,44
66294,4,1,82
106889,4,1,57
36823,6,2,88
16225,5,3,96
26081,7,2,163
19597,2,3,214
56431,4,1,15
47216,9,1,39
48056,11,1,36
67860,5,1,3
33044,7,2,24
49484,5,1,41
22636,3,2,158
23764,5,2,35
98953,3,1,17
98743,8,1,55
14068,5,3,109
63818,7,1,91
103097,3,1,39
118203,11,1,22
103837,5,1,61
2179,2,12,361
79025,10,1,61
64434,5,1,38
65462,13,1,71
118081,5,1,55
102738,10,1,53
20731,4,2,128
11773,6,1,44
101334,6,1,2
59447,2,1,1
64076,6,1,12
9381,3,2,56
114634,1,1,36
11016,6,4,66
7948,10,1,9
19503,5,1,23
84850,3,1,85
47017,11,1,13
66741,12,1,12
4988,4,7,404
79385,2,1,83
69927,4,1,92
37608,11,2,135
92503,5,1,98
5944,6,1,42
36931,6,2,41
10792,3,1,4
8337,9,1,69
90620,4,1,23
123036,6,1,59
33987,1,2,55
5773,3,2,191
7111,2,6,554
70477,7,1,74
15868,7,3,79
101164,4,1,90
65714,11,1,66
47230,11,1,60
26494,6,2,3
25547,1,2,11
36550,3,2,90
77974,5,1,19
10493,12,2,107
87004,3,1,99
10814,4,4,261
53440,1,1,59
25169,6,2,7
33431,10,2,64
48394,4,1,22
8310,7,5,237
846,4,30,2894
16862,5,2,13
79361,7,1,26
48997,5,1,42
46235,7,1,69
32750,4,2,115
84613,5,1,74
31747,6,2,44
18960,7,3,274
9789,11,5,138
21995,2,2,175
26104,7,2,15
41830,11,1,32
77971,1,1,24
110241,10,1,56
70251,7,1,99
29047,1,2,106
116689,12,1,94
24158,4,2,86
48487,5,1,81
70724,4,1,82
119325,11,1,27
39681,6,2,88
35673,1,1,33
24071,2,2,51
84304,4,1,83
64267,10,1,36
50521,13,1,21
89545,7,1,97
81807,1,1,90
27349,7,2,97
104188,1,1,29
58037,1,1,97
66293,7,1,39
6359,3,1,8
72109,8,1,43
71154,4,1,52
20733,5,2,154
62155,1,1,76
43304,6,1,8
80618,5,1,18
116074,6,1,16
123000,11,1,17
79889,7,1,52
67978,10,1,48
78971,6,1,13
4211,2,1,58
80021,11,1,49
105075,4,1,11
92930,2,1,49
11894,11,1,87
98778,5,1,17
24553,3,1,76
42987,5,1,83
67575,2,1,96
1294,12,14,133
78764,6,1,93
71916,6,1,15
5244,2,6,565
18227,7,1,76
51334,6,1,73
12191,4,4,398
89686,3,1,88
31935,4,2,49
112526,9,1,38
89965,9,1,62
109241,5,1,31
41852,3,1,99
13223,4,4,389
20677,3,3,270
19498,2,3,167
60135,1,1,59
1990,4,13,766
76222,2,1,37
82479,3,1,74
120171,6,1,29
28719,4,1,77
10706,6,4,349
62856,5,1,7
36052,6,2,49
38843,2,1,65
77404,7,1,37
97150,2,1,10
16001,2,3,188
70526,13,1,53
93493,1,1,38
107465,4,1,10
21125,5,1,97
14207,2,3,208
33534,1,2,138
73642,6,1,41
51887,5,1,53
36397,7,1,58
4382,11,8,48
98371,5,1,86
101456,5,1,40
42324,4,1,16
22518,6,1,90
113328,4,1,30
42928,4,1,51
10166,6,1,21
31988,6,2,9
118048,4,1,66
7581,9,5,49
15126,12,1,38
7255,6,1,85
15508,5,3,31
70964,11,1,2
19582,1,1,75
85601,1,1,15
9888,5,4,142
18248,7,3,208
118980,8,1,86
50636,5,1,55
15519,10,3,27
117320,13,1,34
20826,6,3,206
22209,2,2,141
84181,4,1,55
57395,7,1,34
115730,11,1,44
95543,4,1,29
117544,8,1,20
61678,13,1,100
17652,6,3,140
45472,5,1,44
46619,11,1,33
82436,8,1,43
36317,5,2,40
112451,1,1,98
39527,11,2,109
855,7,29,1322
33615,7,2,103
28742,6,2,81
101259,5,1,57
12379,7,1,40
94320,12,1,34
48050,4,1,2
20367,5,3,149
23654,7,2,162
91529,6,1,16
13322,6,4,160
88325,2,1,44
22347,6,2,175
59850,13,1,99
67285,8,1,100
60820,1,1,100
56627,6,1,76
100570,7,1,8
67470,4,1,90
8472,2,5,403
48049,5,1,68
74881,6,1,55
112268,4,1,68
23892,6,2,20
9255,5,5,219
27812,11,1,91
19767,11,1,6
772,5,32,2009
109449,7,1,85
101657,1,1,31
25090,4,2,165
46298,3,1,2
52096,2,1,32
122889,5,1,54
97461,2,1,5
10962,7,4,339
53842,1,1,56
46350,7,1,57
64433,4,1,24
103657,5,1,97
115429,3,1,44
72847,1,1,35
14555,6,1,45
48181,5,1,73
45778,1,1,98
82918,4,1,31
14361,4,3,131
68488,7,1,72
69084,3,1,46
83070,5,1,30
3336,6,1,6
12901,5,4,310
50882,5,1,2
119974,4,1,7
88477,4,1,41
24892,11,2,95
28404,11,2,47
17297,7,1,67
29907,5,2,183
99267,6,1,60
26122,2,2,106
100868,3,1,97
37738,4,2,43
96430,11,1,53
83375,4,1,57
103467,6,1,11
27262,1,2,127
79034,1,1,87
122480,4,1,67
383,1,66,4738
97490,5,1,21
111500,3,1,86
119220,6,1,16
76395,5,1,69
51919,5,1,84
112529,6,1,20
14239,7,1,57
84324,5,1,44
62523,2,1,57
66982,6,1,90
18954,4,3,119
7618,6,5,476
61832,3,1,100
74535,1,1,12
20281,8,1,99
115250,5,1,80
34550,11,1,97
85526,8,1,29
34104,4,2,123
102130,4,1,48
7589,4,5,120
43711,1,1,84
97742,6,1,15
27006,11,1,58
94466,4,1,7
61206,1,1,69
24441,4,2,50
103347,5,1,28
118124,1,1,7
6220,11,6,434
75431,7,1,14
75109,5,1,27
113882,1,1,82
29041,3,2,18
50317,5,1,46
10208,4,4,169
41655,2,1,4
54726,6,1,53
102958,6,1,98
27565,8,1,38
77445,7,1,7
91224,5,1,16
4751,1,7,263
4807,8,1,58
63361,4,1,41
107402,6,1,54
77364,4,1,87
84991,1,1,3
92613,5,1,17
115766,4,1,16
112624,5,1,84
30489,3,2,32
17528,3,3,16
97985,11,1,5
43927,11,1,46
79644,5,1,21
1719,8,4,64
85971,3,1,100
70959,6,1,81
6060,3,6,599
77169,6,1,43
17302,3,3,122
34691,5,1,26
38948,7,2,100
118132,5,1,31
93670,3,1,18
104449,1,1,34
21799,5,2,157
72239,7,1,40
42329,4,1,24
12908,7,4,329
7056,4,1,34
33621,4,2,190
25043,3,1,65
55146,2,1,60
66503,1,1,50
38487,2,2,18
17678,6,2,28
117041,9,1,99
69091,5,1,95
99854,5,1,39
62124,5,1,97
91570,6,1,13
105896,5,1,83
56196,10,1,89
10738,3,2,16
54446,5,1,17
107744,1,1,77
90637,5,1,20
21378,6,1,79
19004,2,3,63
24016,1,2,73
73391,1,1,8
53173,3,1,72
91381,1,1,89
111225,5,1,82
53112,6,1,81
35374,7,2,110
95360,6,1,61
13267,2,4,237
50189,4,1,81
119363,3,1,51
10203,11,4,287
106810,4,1,3
15647,9,1,25
39826,6,2,111
91757,5,1,81
103519,4,1,44
8352,7,5,281
83190,5,1,100
11906,4,4,267
7293,7,6,181
83867,1,1,12
98521,5,1,2
112688,9,1,53
74410,7,1,59
23801,3,1,25
45947,6,1,92
113195,9,1,25
48378,4,1,82
68307,11,1,44
9200,11,5,192
64544,1,1,51
36581,7,2,27
102727,1,1,30
74823,1,1,93
73367,5,1,7
79669,4,1,76
88109,11,1,59
29288,1,2,73
16509,10,1,89
26449,10,2,105
21406,4,1,62
15435,3,3,279
84682,11,1,41
78224,10,1,66
11685,5,4,254
68536,4,1,80
60631,5,1,32
91677,2,1,32
108915,6,1,2
12157,11,1,61
5472,3,7,59
36287,11,1,67
90685,4,1,1
53759,5,1,72
99711,5,1,85
34871,7,2,176
42120,8,1,99
29624,11,1,53
55566,13,1,33
8188,13,5,362
26527,2,1,33
23220,13,1,17
105442,11,1,15
7313,7,5,127
44112,7,1,17
70932,2,1,74
4999,8,2,123
85536,13,1,15
45666,5,1,71
10998,4,4,347
55199,7,1,29
22609,7,2,19
13820,9,3,127
20970,3,1,51
56428,3,1,57
44171,1,1,2
122707,10,1,27
18671,7,1,91
14788,4,3,239
29720,8,1,62
9038,4,4,60
87661,8,1,49
3604,5,3,219
33528,6,1,15
1299,3,19,1488
23716,7,2,101
95830,7,1,35
78518,4,1,42
64692,1,1,85
45388,4,1,51
78601,2,1,82
33669,1,1,53
58489,7,1,72
51323,5,1,5
94995,5,1,33
122741,6,1,80
17367,4,3,42
95937,6,1,74
84493,3,1,14
106208,1,1,5
39831,11,1,40
42671,4,1,50
76176,7,1,87
87416,4,1,13
69871,6,1,53
38631,3,1,36
51528,5,1,67
107156,4,1,15
58668,1,1,69
10272,4,4,98
42954,3,1,53
18854,13,3,134
88850,11,1,49
17253,7,3,149
73583,1,1,56
63389,5,1,80
88609,5,1,42
1127,1,22,2155
98018,2,1,61
15864,11,3,194
11197,7,4,13
37270,7,1,67
122836,5,1,74
7884,8,1,72
67784,3,1,28
17419,2,3,221
41354,13,1,82
114767,5,1,7
21534,7,2,2
90137,9,1,99
64355,3,1,10
18611,6,1,72
16233,5,1,63
77180,5,1,47
35821,11,2,177
24527,5,2,77
39332,5,2,32
12272,5,4,376
58226,7,1,13
72040,4,1,68
5871,3,6,139
20191,6,1,83
59320,5,1,55
87080,1,1,48
55972,5,1,47
43469,6,1,11
47472,1,1,43
85577,5,1,42
5636,7,1,59
47629,7,1,58
78651,3,1,12
42027,7,1,37
7100,4,6,176
81536,1,1,8
76808,5,1,26
59478,5,1,93
18377,7,3,165
100866,5,1,64
73684,1,1,76
62584,7,1,31
108840,6,1,43
96293,7,1,32
28587,5,2,35
105407,5,1,38
75336,8,1,58
87952,1,1,78
29841,7,2,92
31040,6,1,5
29996,4,2,103
87022,4,1,82
13511,4,4,179
92380,2,1,70
79372,2,1,44
107165,1,1,62
117204,5,1,74
51719,5,1,73
79701,1,1,22
10531,4,1,89
74437,7,1,53
77965,11,1,8
21636,4,2,116
34453,4,2,166
46782,11,1,38
98679,1,1,41
95956,2,1,54
34017,4,1,18
18797,13,1,24
24936,6,2,69
72835,7,1,87
71908,8,1,39
106236,7,1,63
83245,2,1,7
25584,11,1,77
56508,13,1,99
52395,11,1,83
73318,11,1,80
70030,5,1,74
79736,4,1,25
26709,5,2,15
46560,5,1,17
8350,5,5,303
10399,11,4,297
111194,5,1,77
38589,11,2,13
111467,6,1,16
95288,1,1,92
79278,5,1,58
114957,5,1,100
10573,4,4,270
108639,5,1,4
35165,10,2,155
93926,5,1,71
7490,11,1,94
31269,3,1,61
87805,1,1,14
7852,2,5,139
2194,2,12,301
33807,4,2,46
55884,1,1,61
91575,2,1,17
26044,2,2,39
11161,1,4,175
52537,10,1,52
81846,5,1,45
107369,5,1,93
85471,11,1,68
13566,7,4,98
32921,11,2,104
49608,5,1,19
118057,6,1,5
37684,4,1,29
86863,6,1,25
114150,5,1,88
84199,5,1,88
78560,3,1,95
92955,7,1,41
69796,13,1,43
48083,6,1,87
96033,6,1,73
87751,1,1,23
114443,5,1,39
54988,6,1,59
22570,4,2,107
3681,6,9,461
55650,11,1,10
39394,4,2,158
51272,5,1,25
73905,4,1,60
55593,11,1,10
68928,13,1,2
110563,5,1,14
65750,13,1,94
96894,5,1,18
10864,1,4,315
95459,5,1,49
88632,5,1,53
92702,5,1,22
69906,7,1,12
114974,11,1,25
71011,13,1,85
65742,4,1,67
96256,5,1,67
42150,2,1,60
107712,7,1,20
51273,4,1,60
45807,1,1,74
16025,6,3,31
116488,7,1,44
7716,5,5,177
104864,10,1,80
7992,7,5,180
117196,6,1,40
41316,1,1,37
117323,5,1,9
3395,11,1,78
113705,4,1,33
7256,7,6,285
39883,7,2,25
54500,11,1,66
80592,13,1,76
108577,8,1,94
61805,6,1,82
31166,10,2,85
66384,4,1,77
40752,5,1,28
111408,6,1,35
19061,1,1,28
62570,4,1,53
74273,5,1,91
4374,7,1,14
24852,11,2,169
80082,4,1,28
46957,11,1,25
3800,13,8,277
114212,4,1,85
94425,2,1,94
98931,7,1,54
30052,6,2,148
99221,7,1,19
84253,4,1,95
16950,13,1,64
103144,3,1,42
46029,5,1,31
68630,11,1,73
59935,5,1,47
107057,5,1,34
56605,8,1,93
1546,6,6,28
20468,4,3,92
102965,13,1,1
92671,5,1,21
17442,3,3,186
73966,5,1,89
72232,5,1,100
80917,4,1,20
115090,2,1,4
15374,4,1,42
94424,7,1,62
24151,4,2,88
108408,3,1,38
35091,13,2,161
31064,11,2,147
1229,1,20,164
36371,6,2,22
9966,7,4,216
115566,6,1,9
70918,10,1,32
53476,2,1,82
98443,6,1,95
67824,6,1,14
6827,3,6,52
19844,4,3,26
51943,5,1,19
73390,11,1,88
54474,4,1,25
62957,3,1,75
40353,3,1,32
94329,5,1,11
27681,1,2,105
52079,11,1,65
34273,7,2,189
11634,4,4,263
59126,2,1,24
3638,3,9,611
1902,1,13,1054
17254,3,1,58
23268,12,1,52
98402,1,1,69
61559,13,1,38
80322,12,1,23
41698,4,1,72
55806,3,1,70
115399,2,1,53
84284,8,1,15
118258,5,1,59
30035,7,1,82
12369,13,1,58
109788,4,1,83
4763,8,2,54
52114,7,1,19
6359,7,2,90
101162,13,1,33
114722,4,1,34
33347,10,2,5
35566,7,1,21
3702,11,3,186
13074,7,1,35
30866,3,1,51
60976,5,1,39
99004,2,1,97
63332,5,1,33
24521,4,2,173
42455,6,1,64
112342,5,1,27
101418,4,1,30
51251,6,1,45
4561,7,7,614
22931,6,2,169
41407,5,1,14
53114,5,1,3
102481,1,1,57
75010,2,1,41
122809,11,1,61
7934,7,4,319
36170,6,1,57
8739,11,2,89
57076,5,1,73
109015,7,1,14
15082,13,1,33
61030,4,1,3
40575,6,1,80
97501,3,1,30
100442,5,1,29
62570,3,1,86
9964,7,4,189
15185,7,2,8
53220,1,1,10
29051,4,2,71
119217,10,1,68
90808,4,1,25
63158,4,1,13
12663,7,4,243
34014,11,2,136
98982,6,1,31
28580,11,1,16
63904,11,1,2
86137,5,1,27
84454,6,1,88
88086,1,1,98
74094,5,1,23
99407,10,1,98
39337,3,2,198
111252,2,1,28
106496,5,1,41
95557,2,1,55
12214,2,4,210
67770,7,1,73
108442,2,1,36
38024,7,1,43
41549,4,1,98
68875,3,1,62
87178,4,1,65
72314,1,1,97
10909,10,1,33
63868,6,1,16
720,12,7,55
70010,1,1,80
409,1,60,3513
115542,5,1,56
112504,5,1,57
111643,11,1,44
60766,12,1,32
52636,6,1,32
29697,9,2,190
23619,5,2,76
88506,6,1,60
68515,5,1,31
79641,7,1,3
17331,13,1,28
59294,4,1,80
104957,10,1,7
6896,6,5,478
75535,5,1,67
2669,2,5,458
42339,7,1,13
73475,2,1,42
74746,4,1,32
6372,1,6,130
44964,5,1,4
16747,6,3,196
25708,5,2,8
24434,10,2,19
119627,1,1,26
106978,6,1,13
91326,6,1,43
67234,1,1,69
72174,5,1,27
21608,5,2,43
113584,2,1,54
69749,1,1,82
105826,11,1,73
42251,6,1,25
110405,4,1,24
45031,3,1,8
97677,3,1,57
35569,6,1,3
101080,10,1,4
32168,12,2,59
25397,4,1,65
10540,5,4,62
57955,3,1,60
64461,11,1,34
6751,8,6,417
51842,11,1,57
111543,7,1,27
95388,5,1,72
34830,10,2,186
36567,1,2,56
12941,4,1,70
9174,2,1,94
6324,14,6,435
19111,5,3,294
50412,4,1,53
36209,5,2,68
27507,5,2,99
102900,11,1,66
86182,10,1,14
569,4,43,746
2561,7,3,31
96127,5,1,98
101531,5,1,31
105532,11,1,5
120585,9,1,36
86983,12,1,40
90095,7,1,75
18883,7,3,68
104359,6,1,6
117619,4,1,92
117216,5,1,42
13036,5,4,109
21891,6,1,63
117109,10,1,59
23395,7,2,86
61182,11,1,3
96371,5,1,99
120530,4,1,14
108489,5,1,21
108957,2,1,3
10822,2,1,14
6024,7,6,176
87421,13,1,34
74202,5,1,58
89770,4,1,34
71942,1,1,8
110586,11,1,66
113536,3,1,91
116430,4,1,86
28833,13,2,99
62945,1,1,11
2242,11,1,34
81287,11,1,18
118770,1,1,85
46143,5,1,32
74350,6,1,97
120986,2,1,54
77129,8,1,99
62721,4,1,43
116367,5,1,22
47555,8,1,33
4541,7,7,368
50047,2,1,91
27531,7,1,2
57953,4,1,62
69187,5,1,15
7966,7,5,344
44753,11,1,95
89250,10,1,55
19827,7,1,19
76243,8,1,30
110335,4,1,12
60638,6,1,11
55843,5,1,15
85185,2,1,15
48561,13,1,36
81553,6,1,19
45156,5,1,27
66745,7,1,13
36140,5,2,2
6468,11,1,30
56062,7,1,35
81301,5,1,34
102005,6,1,12
52174,10,1,23
98060,6,1,83
116096,2,1,93
67811,4,1,41
48379,2,1,72
21192,4,2,64
75428,7,1,77
15559,7,3,164
15214,4,3,133
52310,1,1,55
61963,2,1,82
13306,7,4,110
92254,3,1,46
36129,11,2,35
52758,5,1,17
86502,11,1,1
106504,2,1,63
9847,3,4,334
8370,6,1,4
46478,4,1,4
114549,5,1,39
64276,11,1,35
8976,3,1,1
97383,1,1,75
8316,7,5,124
29809,7,2,44
77568,4,1,93
83492,3,1,62
40879,10,1,61
95127,5,1,85
30850,7,2,179
99835,2,1,69
90024,4,1,92
90835,5,1,34
44478,5,1,72
17791,2,3,122
112887,9,1,43
40054,4,1,68
121856,6,1,37
25709,6,1,14
15628,5,3,215
59241,5,1,17
27844,3,2,50
98618,4,1,65
69325,5,1,73
86670,5,1,87
11081,6,1,34
74807,11,1,8
100719,10,1,23
29368,2,2,85
55441,7,1,19
21345,1,2,176
35593,3,1,36
61814,10,1,72
45733,6,1,1
45933,4,1,21
24553,4,2,160
62901,2,1,10
30209,2,2,15
81113,6,1,86
69074,7,1,34
94041,1,1,42
32375,11,2,48
48032,4,1,31
34397,3,2,188
14676,11,1,20
5726,3,6,564
67712,6,1,83
1188,1,21,806
62212,11,1,90
11525,7,1,44
116703,4,1,36
112168,4,1,74
121962,7,1,32
33433,2,2,44
114353,1,1,11
22696,1,2,97
7960,6,2,138
55118,1,1,4
57186,12,1,98
73172,5,1,35
51582,1,1,79
32422,7,2,187
5060,5,1,79
78762,4,1,74
21233,4,2,150
38961,5,2,77
93150,5,1,4
53888,7,1,16
120044,4,1,67
24676,4,1,64
30128,5,2,188
5576,7,1,94
4364,5,8,54
49381,4,1,48
53798,6,1,100
34435,7,2,101
81366,13,1,54
109634,4,1,92
4648,13,7,269
20694,13,3,15
94211,4,1,39
79483,4,1,24
47071,8,1,2
99283,13,1,2
68159,1,1,20
62354,6,1,88
86717,5,1,25
91671,4,1,37
67809,5,1,70
87752,2,1,8
76719,13,1,87
7663,6,1,37
53330,9,1,17
114220,4,1,71
74354,3,1,88
31627,4,1,96
20487,7,1,88
39855,5,1,31
96752,7,1,57
77799,5,1,19
112455,5,1,1
103862,5,1,45
80491,1,1,92
4995,3,1,100
20614,3,2,121
32529,4,1,68
11297,4,4,173
101573,9,1,27
7574,11,5,50
74598,4,1,59
121254,8,1,71
116622,4,1,34
121000,6,1,41
90285,2,1,71
47176,7,1,52
117571,7,1,3
61687,11,1,99
65160,3,1,11
101310,1,1,26
121505,5,1,12
83552,1,1,97
38184,5,2,83
22230,3,2,145
9926,11,4,182
66362,5,1,67
21491,8,2,8
11163,6,4,257
111092,4,1,51
88159,7,1,13
24389,8,2,185
20269,2,3,88
29580,11,1,14
103594,5,1,39
39758,13,1,46
106550,8,1,7
35728,5,2,144
110598,6,1,55
113309,4,1,30
26197,4,2,19
48704,4,1,39
25219,6,2,116
73239,5,1,70
30691,4,2,89
39104,2,2,131
15261,6,3,224
112895,11,1,20
61765,1,1,69
7596,8,5,61
42442,4,1,99
27578,2,1,72
75991,13,1,35
60623,10,1,76
50356,8,1,15
80926,1,1,44
33604,5,2,149
85992,1,1,67
79046,6,1,6
5921,7,6,469
60679,4,1,58
105672,6,1,77
60439,2,1,50
3452,5,4,164
16524,7,3,77
8640,4,5,90
32091,8,2,90
30592,2,2,110
5873,6,4,319
113925,1,1,40
9975,2,4,48
13542,10,4,370
63787,5,1,48
82448,13,1,48
76338,5,1,21
51436,2,1,91
62917,3,1,10
98635,5,1,100
10153,7,4,84
120297,11,1,74
6236,1,1,73
1076,1,23,1279
63897,4,1,54
48065,2,1,17
34423,7,2,38
32501,5,1,82
66943,2,1,96
43442,4,1,95
87504,1,1,77
43435,1,1,86
7656,13,1,59
117553,5,1,92
15555,11,3,185
85127,7,1,58
31434,13,2,1
25438,9,2,32
86968,7,1,82
110646,11,1,20
79063,13,1,8
17364,7,3,134
89974,9,1,51
81745,7,1,63
73631,5,1,78
27633,11,2,91
44143,5,1,58
62954,11,1,37
78210,5,1,18
667,6,15,380
5320,13,7,43
66919,5,1,99
18786,4,1,22
99550,10,1,85
69371,3,1,19
24526,7,2,65
116730,2,1,45
114633,4,1,89
21987,2,1,2
99802,4,1,36
101255,11,1,31
81945,5,1,99
47167,7,1,35
88896,6,1,73
26476,7,2,7
79939,5,1,98
65592,4,1,46
63750,4,1,87
109198,4,1,66
28961,6,1,16
17861,5,3,41
20243,3,1,33
49353,6,1,86
43718,1,1,48
52404,1,1,43
44005,8,1,11
122315,7,1,5
94532,5,1,7
100567,5,1,70
56668,5,1,54
5480,1,7,209
89681,7,1,96
20537,1,1,37
91513,5,1,45
18640,5,3,288
21023,7,1,63
46741,7,1,70
44351,5,1,36
115186,11,1,75
18315,5,3,22
42429,5,1,89
46057,1,1,89
210,2,120,3026
32602,11,2,90
36158,2,2,157
85231,1,1,55
24740,2,1,64
34775,13,2,69
50452,6,1,39
24497,2,1,44
7855,6,1,76
59022,7,1,36
15653,11,1,84
40509,1,1,97
25556,7,2,182
91126,4,1,79
21295,5,1,20
60441,7,1,74
29504,12,2,106
123318,5,1,21
43748,5,1,53
26589,8,2,72
59869,1,1,2
6947,7,6,392
12890,2,4,341
28339,7,2,121
92508,7,1,95
26430,7,2,43
53534,5,1,13
39479,6,2,178
3387,2,9,650
81224,7,1,74
16095,2,3,246
35473,13,2,164
6391,7,2,38
65779,4,1,83
58430,1,1,30
93296,1,1,30
73404,1,1,30
70179,2,1,1
6885,7,6,480
86985,7,1,31
64091,6,1,23
39361,8,2,78
20157,13,3,296
55418,6,1,91
18241,5,3,122
91189,11,1,64
40360,3,1,37
79807,6,1,17
96703,4,1,66
67666,5,1,63
55529,4,1,42
39900,4,2,26
63721,4,1,66
95592,4,1,91
66454,7,1,86
53957,6,1,18
54111,2,1,47
108052,5,1,47
101611,10,1,97
11272,5,4,21
53417,5,1,18
53740,1,1,92
22932,13,2,17
44329,1,1,36
16837,3,3,145
13965,6,2,35
36799,5,2,162
100769,5,1,72
94353,4,1,38
20268,7,3,181
40753,7,1,82
23378,5,2,29
118451,7,1,1
97272,4,1,5
25991,6,2,113
26093,13,2,142
36955,11,1,41
21146,11,3,192
44080,5,1,49
34267,2,1,59
27609,4,1,61
48669,7,1,2
95563,4,1,62
22325,7,2,109
90662,7,1,80
4225,3,8,504
49,2,409,14200
65360,6,1,44
117381,2,1,57
46530,5,1,23
106979,4,1,34
19461,1,3,49
12301,3,4,104
95193,4,1,62
26654,4,2,33
51748,2,1,95
84604,2,1,63
73213,4,1,82
83471,2,1,17
88280,5,1,41
27800,3,2,23
57999,2,1,18
31755,8,2,78
98206,3,1,50
36828,13,2,54
6218,3,6,330
66099,3,1,7
64468,5,1,68
72712,5,1,72
95714,11,1,61
112968,5,1,43
81141,1,1,32
48639,7,1,31
93078,7,1,81
112651,9,1,53
69827,10,1,9
49256,3,1,61
72682,13,1,88
16860,7,3,86
5196,3,1,16
49611,11,1,60
78380,1,1,47
57517,5,1,4
33569,2,2,111
107765,10,1,36
74331,1,1,92
44494,11,1,46
43384,5,1,99
17583,4,3,233
19439,4,1,78
39442,4,2,150
7605,11,5,494
98799,11,1,94
75391,5,1,24
500,3,50,3276
13594,13,4,168
55864,5,1,21
70363,5,1,27
49587,2,1,29
265,2,95,3992
94081,5,1,61
102422,5,1,23
8871,4,1,28
105016,1,1,7
98431,2,1,53
94823,6,1,66
54268,7,1,81
73120,1,1,66
65311,1,1,76
14811,1,3,272
601,4,2,102
9404,6,2,8
34939,9,2,52
11051,5,1,11
57899,4,1,52
29245,12,1,58
78799,6,1,19
20361,3,3,228
3522,1,9,35
118102,1,1,33
94469,4,1,95
34781,7,2,60
93287,5,1,22
81279,5,1,21
32598,4,1,13
5826,11,6,404
79761,2,1,55
115468,1,1,74
75663,1,1,86
70583,13,1,45
104245,13,1,93
104598,7,1,49
95270,4,1,9
54269,4,1,87
57631,5,1,87
18842,6,1,6
21587,2,1,56
104083,7,1,4
65593,2,1,61
23476,5,2,64
64746,2,1,22
50369,2,1,96
33367,3,2,34
16458,7,3,206
26907,5,1,81
2998,9,1,18
52660,3,1,18
13295,3,1,26
84060,4,1,75
23466,7,2,155
109492,5,1,3
77903,6,1,58
53939,4,1,36
65028,3,1,52
67564,4,1,77
42030,4,1,97
7923,13,1,99
75504,5,1,96
79688,10,1,78
17202,5,1,8
18475,7,3,96
78425,2,1,60
24634,2,2,148
80534,6,1,8
115894,1,1,14
46719,7,1,36
24729,10,2,44
86791,4,1,90
122905,7,1,53
61685,6,1,6
98029,4,1,56
119522,11,1,44
81820,2,1,5
113453,6,1,73
37868,3,1,27
58755,2,1,46
91447,11,1,88
74230,7,1,36
23912,5,2,117
63355,5,1,14
55691,6,1,67
83784,3,1,73
13935,8,2,42
25659,6,1,45
69973,7,1,94
12911,2,4,316
92856,1,1,71
100130,10,1,48
32251,3,2,116
17174,3,3,254
103981,4,1,70
37274,5,2,112
9764,7,5,287
31928,7,2,135
69994,6,1,32
